ID,label,sex,age,edu_lv,credit_rec,inc,loan_suc,repay_suc,repay_time,dlqin0,loan_position,remen_mun,max_loan,max_debt
10280,0,1,30,1,2,4,1,4,3,1,6000,5018.32,6000,8159.88
10281,0,1,22,1,2,3,0,0,0,0,0,0,0,0
10282,0,1,35,1,2,3,6,13,12,1,10230,0,3100,4970.5
10283,0,1,27,1,2,3,9,29,29,0,12590,10690.48,3409,12046.98
10284,0,1,26,2,2,2,8,56,56,0,24519,0,5244,12525.84
10285,0,1,39,1,2,3,1,5,5,0,2000,1493.03,2000,2719.48
10286,0,1,30,1,2,3,4,28,28,0,49095,31423.52,40000,48311.63
10287,0,1,32,1,2,3,1,7,7,0,2000,1066.35,2000,2719.24
10288,0,1,37,1,2,4,3,8,8,0,2650,0,1800,2128.2
10289,0,1,23,1,2,2,1,7,3,3,1800,0,1800,2123.76
10290,0,0,25,2,2,2,6,45,41,4,18615,4149.87,6000,10590.57
10291,0,1,27,1,2,3,2,7,7,0,1670,0,900,1142.19
10292,0,0,30,2,2,4,6,57,28,29,24849,6921.96,10000,13572.16
10293,0,1,27,1,2,2,4,5,4,0,3100,0,1000,1866.68
10294,0,1,22,1,2,2,0,0,0,0,0,0,0,0
10295,0,0,44,1,2,3,0,0,0,0,0,0,0,0
10296,0,0,40,1,2,5,1,3,2,1,7000,0,7000,8213.73
10297,0,0,28,3,2,3,3,11,10,1,14993,9153.56,12500,16997.22
10298,0,1,38,1,2,2,8,49,42,4,11873,0,3173,6839.53
10299,0,1,26,1,2,2,3,17,9,5,4400,0,3200,4241.19
10300,0,1,27,1,2,4,1,7,7,0,2500,1332.95,2500,3399.08
10301,0,1,24,1,2,4,12,66,39,25,17260,2448.95,3852,6187.48
10302,0,1,29,1,2,3,2,2,2,0,2300,0,1500,2554.56
10303,0,1,22,1,2,3,7,43,31,12,5984,1466.93,1500,2521.2
10304,0,1,30,1,2,4,1,1,1,0,1000,0,1000,1163.33
10305,0,0,23,1,2,2,1,6,6,0,3000,0,3000,3426.96
10306,0,0,27,1,2,3,9,26,15,11,33106,3851.57,9000,11140.92
10307,0,0,24,1,2,2,12,116,105,11,29837,6198.67,9000,19777.55
10308,0,1,24,1,2,3,4,23,7,16,7014,266.23,3000,4618
10309,1,1,23,2,2,2,2,13,5,5,7800,0,4000,7115.92
10310,0,1,23,1,2,4,2,14,13,1,6200,1162.59,3200,4079.04
10311,0,1,21,2,2,4,2,2,2,0,4636,5268.79,4000,5422.08
10312,1,1,34,1,2,4,13,74,46,21,44923,0,8000,9323.56
10313,0,1,29,1,2,3,0,0,0,0,0,0,0,0
10314,0,1,19,1,2,2,1,3,3,0,1000,589.92,1000,1179.84
10315,0,1,18,1,2,3,1,2,2,0,800,0,800,943.92
10316,0,1,41,1,2,4,12,27,20,7,13105,0,1685,2907.26
10317,0,1,23,1,2,2,1,13,4,8,10000,0,10000,12611.76
10318,0,1,21,1,2,2,4,20,19,1,5094,2452.1,3000,4079.04
10319,0,1,37,1,2,3,3,25,25,0,3000,0,1000,1359.6
10320,0,1,26,2,2,3,0,0,0,0,0,0,0,0
10321,0,0,20,1,2,3,1,3,3,0,1500,0,1500,1750.11
10322,0,0,22,1,2,2,1,6,5,1,500,326.16,500,679.82
10323,0,0,33,1,2,5,4,17,15,2,17549,5359.71,8500,9705.84
10324,0,1,29,2,2,3,16,154,151,2,72975,9873.91,10000,26033.65
10325,0,0,36,2,2,4,7,43,35,8,38530,8008.75,12100,15365.58
10326,0,1,28,1,2,2,4,33,33,0,5564,1494.48,1900,2412.72
10327,0,1,34,1,2,3,7,30,28,2,11007,4314.44,5000,7004.99
10328,0,1,26,1,2,3,1,13,2,10,1600,0,1600,1945.8
10329,0,0,28,1,2,2,1,2,0,2,1700,1337.2,1700,2031.37
10330,0,1,45,1,2,4,1,2,2,0,2340,1840.72,2340,2761.08
10331,0,0,24,1,2,5,0,0,0,0,0,0,0,0
10332,0,1,23,1,2,3,1,3,2,1,1000,0,1000,1175.01
10333,0,1,40,1,2,3,1,3,0,3,3000,0,3000,3510.84
10334,0,1,28,1,2,3,7,30,11,19,9762,0,1653,3400.66
10335,0,1,19,1,2,2,5,10,6,0,3800,0,1500,2747.05
10336,0,1,39,1,2,4,3,10,10,0,3496,0,1500,1734.2
10337,0,1,25,1,2,2,1,5,3,2,2000,1586.62,2000,2745.25
10338,0,1,30,1,2,2,0,0,0,0,0,0,0,0
10339,0,1,21,1,2,3,0,0,0,0,0,0,0,0
10340,0,0,49,1,2,4,7,30,29,0,28181,14494.37,13000,17011.2
10341,0,1,24,3,2,2,9,74,28,45,7200,0,1300,3204.38
10342,0,0,22,1,2,3,13,33,24,6,12190,0,4900,6112.8
10343,0,1,25,1,2,3,2,7,7,0,4000,3317.84,2500,4860.7
10344,1,0,28,2,2,2,1,12,1,9,3000,0,3000,1765.44
10345,0,1,25,2,2,3,1,6,6,0,4000,0,4000,4569.3
10346,0,1,44,1,2,4,0,0,0,0,0,0,0,0
10347,0,0,23,1,2,4,4,20,17,3,11600,2388.36,3249,6171.06
10348,0,1,28,1,2,3,1,6,6,0,2000,0,2000,2454.6
10349,0,1,24,1,2,4,1,2,2,0,6000,6799.9,6000,8159.88
10350,0,1,33,2,2,4,8,51,49,2,22745,4488.12,7137,9794.67
10351,0,1,29,1,0,3,1,12,12,0,14000,0,14000,16326.48
10352,0,1,26,1,2,3,1,3,2,1,4600,4500.81,4600,6255.92
10353,0,1,30,1,2,3,1,12,11,1,1500,0,1500,1944.24
10354,0,1,26,1,2,3,8,21,18,2,10712,0,2130,6397.21
10355,0,1,24,1,2,4,1,3,3,0,2100,0,2100,2324.07
10356,0,1,24,1,2,3,21,98,91,7,48499,7229.22,6484,15729.61
10357,0,1,24,1,2,3,4,19,11,0,3654,0,2000,2359.68
10358,0,0,28,3,1,2,0,0,0,0,0,0,0,0
10359,0,0,44,1,2,2,1,4,4,0,3000,2658.08,3000,4079.82
10360,0,0,29,1,2,3,0,0,0,0,0,0,0,0
10361,0,1,23,1,1,2,3,12,10,2,2209,0,1200,1788.17
10362,0,1,27,1,2,4,15,108,77,30,80788,6292.68,12205,18791.53
10363,0,0,24,1,2,3,9,39,31,8,22650,5942.11,7000,7977.98
10364,0,1,25,1,2,3,0,0,0,0,0,0,0,0
10365,0,0,26,1,2,2,8,42,27,14,23700,5495.81,7000,10700.39
10366,0,1,39,1,2,3,1,6,5,1,2500,0,2500,2855.82
10367,0,0,29,1,2,3,2,8,8,0,7963,0,6000,6690.74
10368,0,1,26,1,2,3,1,2,1,1,3000,2360,3000,3540
10369,0,1,23,1,2,2,0,0,0,0,0,0,0,0
10370,0,0,23,1,2,2,1,4,0,4,2500,2090.88,2500,3424.98
10371,0,1,24,2,2,4,6,27,27,0,12947,5010.86,7160,9139.94
10372,0,1,36,1,2,4,3,6,6,0,10100,0,4000,4369.32
10373,0,1,34,2,2,3,6,17,9,7,20047,5627.76,7000,8430.65
10374,0,1,25,1,2,3,1,3,3,0,1400,825.93,1400,1651.86
10375,0,0,26,2,2,2,8,53,37,16,14358,2807.54,3000,6774.52
10376,0,1,20,1,2,2,1,1,1,0,1750,0,1750,1907.37
10377,0,1,22,2,2,3,3,15,6,9,4336,2558.95,3000,4157.18
10378,0,0,25,1,2,2,17,132,131,1,49718,9712.46,6000,17723.37
10379,0,1,29,1,2,5,2,10,4,6,15630,2708.56,8500,9911.76
10380,0,1,30,1,2,3,6,43,41,2,11448,1955.45,2958,5763.46
10381,0,1,34,3,2,3,12,94,86,8,32572,7267.84,5526,13177.89
10382,0,1,30,1,2,3,10,50,49,1,41256,6458.81,5032,12581.53
10383,0,1,34,1,2,4,3,30,20,10,10037,0,4200,4829.8
10384,0,1,31,1,2,3,1,12,3,9,4200,0,4200,3386.21
10385,0,1,52,1,2,4,11,66,56,10,21526,4860.89,4900,7196.18
10386,0,1,26,2,1,3,1,5,4,1,10000,8672.82,10000,12393.12
10387,0,1,45,4,2,3,2,11,4,5,11200,0,11200,12056.67
10388,0,0,28,1,2,4,3,9,9,0,20110,16540.64,16000,21753.3
10389,0,1,29,1,2,4,1,6,5,1,3800,0,3800,4047.48
10390,0,1,22,1,2,3,1,6,5,1,1500,0,1500,1743.48
10391,0,0,25,1,2,3,3,24,10,14,4915,837.02,2500,3040.44
10392,0,1,51,1,2,3,12,84,81,3,43009,1382.91,6023,18447.61
10393,0,1,27,1,1,2,2,12,7,4,1500,443.2,1000,1369.9
10394,0,1,27,1,2,3,1,4,4,0,16000,12806.16,16000,19209.24
10395,0,1,48,1,2,4,3,18,17,1,16533,0,6700,7515.94
10396,0,1,19,1,2,2,2,6,6,0,2040,815.76,1440,1673.7
10397,0,1,25,1,2,2,5,14,12,2,5850,0,1500,2057.52
10398,0,1,28,2,2,5,13,92,91,1,67094,20175.21,10000,33255.91
10399,0,0,23,1,2,2,4,21,20,1,6000,716.01,2200,3546.63
10400,0,1,23,3,2,3,17,128,128,0,41490,8264.19,4000,16738.4
10401,0,1,24,1,2,3,1,5,5,0,2500,1829.87,2500,3399.42
10402,0,1,28,1,2,3,14,97,84,13,15338,3103.03,2000,6170.2
10403,0,1,28,2,2,4,1,3,2,1,10000,12391.26,10000,14186.69
10404,0,0,23,2,1,4,1,4,4,0,3000,2559.12,3000,4079.91
10405,0,1,32,2,2,5,17,83,72,11,60509,27750.74,22055,32211.62
10406,0,1,20,1,2,4,1,3,0,3,2000,1179.93,2000,2385.52
10407,0,0,24,3,2,3,3,16,15,1,10800,5147.1,6500,8839.86
10408,0,1,37,1,2,4,1,3,3,0,4000,3913.74,4000,5439.92
10409,0,1,33,1,2,4,0,0,0,0,0,0,0,0
10410,0,0,35,1,2,5,1,2,1,1,7980,6277.4,7980,9464.62
10411,0,1,29,1,2,3,1,3,3,0,7000,0,7000,8213.73
10412,0,1,29,1,2,3,3,19,6,11,15386,0,11900,13099.02
10413,0,1,30,4,2,4,11,58,58,0,35298,8512.32,6700,15047.55
10414,0,0,24,2,2,2,6,27,27,0,7622,4338.49,2000,5176.37
10415,0,1,33,1,2,3,3,30,25,5,8346,0,3386,6757.34
10416,0,1,28,1,2,5,4,20,19,1,18636,3747.34,7100,12670.61
10417,0,1,29,1,2,3,0,0,0,0,0,0,0,0
10418,0,1,30,1,2,2,0,0,0,0,0,0,0,0
10419,0,0,39,1,2,3,14,83,82,1,22802,2013.24,4500,5487.41
10420,0,0,20,1,2,3,0,0,0,0,0,0,0,0
10421,0,0,33,1,2,1,0,0,0,0,0,0,0,0
10422,0,1,27,1,2,3,3,12,9,3,4800,2821.68,3500,4758.86
10423,0,0,27,2,2,2,5,28,25,3,15822,2048.42,5500,7452.68
10424,0,1,28,2,2,2,5,28,28,0,9868,2095.95,3000,4722.51
10425,0,1,28,2,2,3,5,47,26,19,7922,750.1,3000,5688.36
10426,0,1,39,1,0,5,2,10,9,1,4500,2632.68,3000,3914.88
10427,0,1,30,1,0,3,4,15,15,0,14200,3971.22,5000,7796.19
10428,0,1,50,1,2,2,4,36,34,2,10198,1200.6,3029,6287
10429,0,1,46,1,2,3,1,6,1,5,2800,0,2800,3275.67
10430,0,1,32,1,2,5,15,74,67,6,71503,4367.86,10500,14718.28
10431,0,1,38,1,2,3,1,7,3,4,1200,639.85,1200,1641.71
10432,0,1,28,1,2,3,10,101,53,47,22734,4779.04,9000,11849.75
10433,0,1,30,1,2,3,4,21,20,1,24200,0,8000,8738.95
10434,0,1,23,1,2,3,3,30,23,7,3807,0,2500,3409.36
10435,0,1,21,1,2,2,7,37,33,2,9133,1070.45,2100,4105.87
10436,0,1,43,1,2,3,2,10,10,0,5700,1787.05,3000,3428.64
10437,0,1,25,1,2,3,2,11,1,10,3103,1784.1,2500,3409.82
10438,0,1,28,1,2,3,1,9,6,3,1250,407.79,1250,1631.16
10439,0,1,28,1,2,3,1,8,1,5,1100,0,1100,1260.52
10440,0,1,33,1,2,4,1,3,3,0,4500,2585.31,4500,5309.67
10441,0,0,30,3,2,2,4,22,22,0,13967,5276.33,9500,12917.07
10442,0,1,30,1,2,3,0,0,0,0,0,0,0,0
10443,0,0,23,1,2,2,1,4,0,3,7500,7649.82,7500,10235.96
10444,0,1,33,1,2,4,0,0,0,0,0,0,0,0
10445,0,1,27,1,2,2,3,13,13,0,5000,527.94,2000,2535.72
10446,0,0,18,1,2,2,2,11,11,0,2978,1304.7,2400,3263.28
10447,0,1,35,1,2,3,3,21,14,7,8500,2607.99,4000,5076.39
10448,0,1,37,1,2,3,2,9,3,6,3300,0,2000,2430.06
10449,0,1,20,1,2,3,2,12,12,0,2645,1279.18,2000,2719.24
10450,0,1,27,1,2,2,12,56,56,0,16900,8895.51,3000,12062.33
10451,0,1,22,1,2,2,16,58,39,3,6965,829.04,2250,3881.24
10452,0,1,21,1,2,2,1,3,2,1,500,0,500,613.77
10453,0,1,21,1,2,3,3,17,17,0,11078,4209.57,5000,6296.7
10454,0,1,23,1,2,3,2,9,7,2,9000,3177,5000,5711.64
10455,0,0,21,1,2,2,2,9,9,0,2645,1648.75,2000,2719.32
10456,0,1,42,2,2,2,2,16,16,0,17317,0,9600,10782
10457,0,1,32,1,2,4,6,23,22,1,40400,0,15900,18035.04
10458,0,1,31,1,2,3,1,2,2,0,2850,2242,2850,3363
10459,0,1,26,1,2,3,0,0,0,0,0,0,0,0
10460,0,1,26,1,2,2,1,2,2,0,750,0,750,750
10461,0,1,25,1,2,3,2,8,8,0,2000,528.48,1000,1269.06
10462,1,1,49,1,2,3,8,45,33,9,48643,6932.17,25000,9749.41
10463,0,1,39,1,2,3,4,24,14,10,4993,589.44,2000,2469.53
10464,0,1,23,1,2,4,7,61,32,26,19499,2895.7,4375,8260.05
10465,0,1,28,1,2,4,11,71,45,25,45458,8976.7,9800,15181.65
10466,0,1,26,1,2,3,1,2,2,0,5200,5868.9,5200,7042.68
10467,0,1,21,1,2,2,5,27,23,1,2148,0,700,1123.36
10468,0,0,26,1,2,4,2,11,11,0,13800,4915.04,9300,11802.84
10469,0,1,34,2,2,3,11,113,113,0,43667,0,6294,19196.85
10470,0,0,34,1,1,2,2,8,8,0,5227,4002.41,4500,6118.98
10471,0,1,33,1,2,3,3,17,16,1,7252,0,3352,6126.67
10472,0,1,25,1,2,3,2,11,8,3,11870,4945.46,6500,6981.81
10473,0,0,32,1,2,2,0,0,0,0,0,0,0,0
10474,0,0,24,1,2,4,3,6,6,0,8000,2799.57,5000,8056.8
10475,0,1,30,1,2,3,2,9,7,2,6000,1189.11,3000,3807.33
10476,0,1,33,1,2,3,16,70,70,0,32000,6589.86,6500,8107.02
10477,1,1,33,1,1,4,10,85,58,24,25308,0,7000,9494.69
10478,0,0,19,1,2,2,4,8,8,0,3779,301.53,1500,1769.88
10479,0,0,45,1,2,4,6,31,31,0,21746,6127.47,8800,13280.52
10480,0,1,22,1,2,2,0,0,0,0,0,0,0,0
10481,0,1,37,2,1,5,0,0,0,0,0,0,0,0
10482,0,1,26,1,2,5,1,12,12,0,8000,0,8000,10369.44
10483,0,1,25,1,2,4,4,41,41,0,5429,91.48,2074,3678.46
10484,0,1,49,1,2,3,10,22,22,0,15380,7153.04,5382,7865.49
10485,0,1,36,3,2,3,14,90,73,16,63582,2124.6,20000,25426.83
10486,0,1,29,2,2,2,15,77,73,2,23547,0,3300,10213.61
10487,0,1,21,1,2,4,1,2,2,0,3600,4079.9,3600,4895.88
10488,0,0,27,1,2,2,7,27,25,2,13014,6946.72,3513,8079.06
10489,0,0,36,1,2,3,4,18,15,3,7000,0,3800,6574.08
10490,1,1,28,1,2,0,3,15,11,1,10400,0,4500,6437.91
10491,0,1,38,1,2,3,0,0,0,0,0,0,0,0
10492,1,1,24,1,2,2,2,19,15,3,2290,0,1290,1662.26
10493,0,1,30,1,2,3,0,0,0,0,0,0,0,0
10494,1,0,20,1,2,2,4,23,13,6,7610,0,3700,4300.56
10495,0,1,20,1,2,2,1,1,1,0,1200,0,1200,0
10496,1,1,31,1,2,3,9,50,44,5,18885,3768.96,3523,7463.65
10497,0,0,29,1,2,3,0,0,0,0,0,0,0,0
10498,0,1,20,1,2,2,2,7,7,0,3600,1595.72,2100,2477.58
10499,0,1,49,1,2,2,9,33,27,6,12791,1224.34,3300,5372.13
10500,0,1,27,2,2,3,2,21,18,3,13628,5932.42,10000,12116.64
10501,0,1,21,1,2,3,1,3,3,0,3000,1769.88,3000,3539.76
10502,0,1,24,2,2,2,1,6,1,5,9000,0,9000,10094.37
10503,0,0,31,1,2,4,1,2,2,0,1900,1494.64,1900,2241.96
10504,0,1,21,1,2,5,0,0,0,0,0,0,0,0
10505,0,0,23,1,2,3,8,43,36,7,8601,3619.77,2000,7194.68
10506,0,0,26,1,2,4,9,41,32,9,15483,5315.06,2977,6671.65
10507,0,1,18,1,2,2,1,8,7,1,3000,1279.68,3000,4079.04
10508,0,1,49,1,2,4,1,6,6,0,1700,0,1700,1975.92
10509,0,0,37,1,2,4,0,0,0,0,0,0,0,0
10510,0,1,18,1,2,2,0,0,0,0,0,0,0,0
10511,0,0,50,1,2,3,11,43,43,0,28598,9177.5,10000,12358.31
10512,0,1,18,1,2,3,2,5,5,0,2500,0,2000,1192.89
10513,1,1,23,1,2,2,6,60,46,10,8253,0,2500,4278.08
10514,0,1,31,1,2,3,3,18,18,0,4800,0,2000,2343.48
10515,0,1,23,1,2,2,1,0,0,0,2000,2359.86,2000,2359.86
10516,0,1,28,1,2,4,6,14,11,2,6855,0,2500,4554.34
10517,0,0,24,1,2,3,0,0,0,0,0,0,0,0
10518,0,1,34,1,2,4,3,5,4,1,13339,13248.14,11000,14531.54
10519,0,1,36,2,2,4,17,89,75,12,53160,6078.4,9200,11821.93
10520,0,0,38,2,2,2,1,4,4,0,5500,4600.08,5500,7479.87
10521,0,1,25,3,2,3,14,100,62,38,29414,5672.54,4700,10987.58
10522,0,1,31,1,2,4,2,8,5,3,4700,3478.31,4000,5439
10523,0,0,34,3,2,4,20,93,69,24,48126,10227.32,6722,15618.79
10524,0,1,36,2,2,4,1,6,6,0,4700,0,4700,5180.88
10525,0,0,22,1,2,2,4,19,17,2,10942,7360.45,4900,9230.14
10526,0,1,25,1,2,3,1,1,1,0,2000,0,2000,0
10527,0,1,20,1,2,2,10,26,17,9,8012,4875.67,2000,7576.03
10528,0,1,27,1,2,3,1,1,0,1,3000,0,3000,3554.86
10529,0,1,24,1,2,2,11,41,40,1,18801,5464.42,2700,8370.26
10530,0,0,29,2,2,2,1,0,0,0,4750,6459.72,4750,6459.72
10531,0,1,29,3,2,4,10,43,43,0,24750,0,7000,13374.59
10532,0,0,22,1,2,3,8,36,36,0,9128,769.86,1500,1660.05
10533,0,1,35,1,2,3,5,41,18,23,26989,0,8914,10550.56
10534,0,1,29,1,2,4,5,18,17,1,11091,5984.64,7282,9789.07
10535,0,0,22,1,2,2,0,0,0,0,0,0,0,0
10536,0,1,24,1,2,4,0,0,0,0,0,0,0,0
10537,0,1,30,1,2,4,12,82,82,0,44254,12885.79,10000,22719.95
10538,0,1,34,1,2,3,0,0,0,0,0,0,0,0
10539,0,1,24,2,2,2,0,0,0,0,0,0,0,0
10540,0,1,42,1,2,5,1,2,1,1,3800,2989.32,3800,4519.82
10541,0,1,44,1,2,3,3,11,11,0,7000,3945.22,3000,6664.2
10542,0,1,26,1,2,4,2,6,6,0,2000,0,1000,1301.73
10543,0,0,20,1,2,2,3,11,11,0,2240,1673.53,1000,2394.53
10544,0,1,26,1,2,4,1,4,4,0,4000,3478.88,4000,5439.96
10545,0,1,24,1,2,3,7,42,30,12,11565,3539.88,3000,5083.58
10546,0,1,27,1,2,3,3,12,11,1,3617,1062.99,1530,1966.86
10547,0,1,30,1,2,3,8,51,51,0,10162,0,2100,6570.37
10548,0,1,31,2,2,4,1,12,11,1,3500,0,3500,4256.64
10549,0,1,36,1,2,4,3,10,9,1,14000,5830.52,5500,6798.87
10550,0,1,21,1,2,0,0,0,0,0,0,0,0,0
10551,0,1,34,2,2,4,13,85,83,2,39358,0,8098,11202.73
10552,0,1,21,1,2,3,1,2,1,1,1000,363.32,1000,1089.96
10553,0,1,24,1,2,3,1,1,1,0,2000,0,2000,2326.66
10554,0,0,25,2,2,3,1,6,6,0,5500,0,5500,6280.26
10555,0,0,20,1,2,2,3,32,16,11,3848,403.47,2000,2592.24
10556,0,1,35,1,2,4,2,18,16,2,4206,0,3000,3534.48
10557,0,1,37,1,2,3,0,0,0,0,0,0,0,0
10558,0,0,18,1,2,3,1,1,1,0,1050,0,1050,1144.47
10559,0,1,27,1,2,4,20,140,140,0,52041,7203.25,7000,17955.74
10560,0,0,29,2,2,2,17,117,117,0,39027,5449.4,5993,15477.22
10561,0,1,22,1,2,3,2,6,6,0,1000,264.2,500,634.44
10562,0,1,35,1,2,3,18,78,78,0,34581,4149,6700,8503.05
10563,1,1,27,2,2,2,13,72,61,7,30505,7490.6,8668,12331.02
10564,0,1,26,1,2,2,0,0,0,0,0,0,0,0
10565,0,0,26,1,2,2,10,59,57,2,17196,2932.39,4000,7894.67
10566,0,1,36,1,2,2,8,47,43,4,16762,1599.05,3832,6223.36
10567,1,1,35,1,2,4,1,12,1,10,2000,0,2000,1623.26
10568,0,1,28,1,2,2,1,3,1,2,1600,0,1600,1913.02
10569,0,1,20,1,2,3,3,8,8,0,3950,991.6,2000,2343.48
10570,0,1,27,2,2,3,17,102,96,5,33671,4499.49,3221,11739.59
10571,0,1,22,1,2,2,4,23,23,0,7049,4061.05,4500,6118.98
10572,0,1,27,1,2,3,1,3,3,0,2250,0,2250,2452.5
10573,0,1,20,1,2,3,3,6,6,0,2600,2137.06,1000,2313.95
10574,0,1,29,1,2,3,33,175,175,0,68874,0,4849,23444.49
10575,0,0,26,1,2,5,0,0,0,0,0,0,0,0
10576,0,0,31,1,2,3,8,32,32,0,19141,6369.02,4245,9333.63
10577,0,1,21,1,2,3,0,0,0,0,0,0,0,0
10578,0,0,19,1,2,4,1,4,4,0,1750,1521.92,1750,2379.82
10579,0,1,18,1,2,2,0,0,0,0,0,0,0,0
10580,0,1,38,1,2,3,12,58,40,17,19110,1583.81,4000,6225.34
10581,0,0,21,1,2,2,4,17,9,3,11550,0,7000,9035.52
10582,0,0,38,1,2,4,14,88,85,3,79517,16283.79,15903,41616.09
10583,0,1,27,1,2,3,4,19,14,5,7676,1966.74,3560,4455.8
10584,0,1,37,1,2,3,4,19,10,9,7501,1822.82,2800,4428.61
10585,0,0,28,1,2,3,1,3,2,1,4000,4079.88,4000,5439.84
10586,0,1,23,1,2,3,1,2,2,0,2350,1848.6,2350,2772.9
10587,0,1,40,1,2,3,3,19,14,5,5926,1777.42,2287,3941.74
10588,0,1,34,1,2,3,5,24,23,1,14432,1743.25,5500,6581.83
10589,0,0,29,1,2,4,2,7,6,1,5460,2053.6,2800,3349.2
10590,0,1,27,1,1,3,6,30,30,0,28093,7677.93,11000,13949.48
10591,0,0,49,1,2,4,1,7,5,2,4800,2609.4,4800,6536.82
10592,0,1,34,1,2,3,2,9,9,0,2000,0,1000,1269.06
10593,0,1,30,1,2,3,0,0,0,0,0,0,0,0
10594,0,0,43,1,2,3,1,7,7,0,16000,0,16000,17698.92
10595,0,1,35,1,2,3,10,61,58,3,23700,6722.16,8000,9409.44
10596,0,1,23,3,2,2,1,3,1,2,2000,0,2000,2166.75
10597,0,0,23,1,2,2,10,37,30,6,19477,4216.44,6000,7290.05
10598,0,1,25,2,2,4,7,35,35,0,25571,7304.9,7000,9785.32
10599,0,1,35,1,2,3,6,50,50,0,27155,3400.26,8500,11558.1
10600,0,0,25,1,2,2,5,34,33,1,15566,1970.16,5000,8000.69
10601,0,1,39,1,2,3,13,71,68,3,46491,7644.17,9000,10896.55
10602,0,1,33,1,2,4,2,8,8,0,3700,2620.46,3000,4079.28
10603,0,1,32,2,2,3,20,112,106,6,67000,4637.92,8266,18401.15
10604,0,1,18,1,2,2,1,1,1,0,3728,0,3728,0
10605,0,1,30,1,1,3,1,12,12,0,3000,0,3000,3528.48
10606,0,1,22,1,2,4,2,6,6,0,2000,549.9,1000,1190.01
10607,0,1,35,1,2,3,1,2,2,0,2350,1848.6,2350,2772.9
10608,0,1,22,1,2,2,12,52,45,7,14711,8514.44,2526,9285.52
10609,0,1,27,1,0,3,31,238,231,4,75978,0,5209,21576.74
10610,0,0,29,1,2,4,1,3,3,0,3000,1769.91,3000,3539.82
10611,1,0,49,1,2,2,9,61,40,13,7065,0,2100,3881.43
10612,0,0,28,1,2,2,7,33,33,0,20394,2975.62,8000,10465.98
10613,0,1,53,1,1,3,1,3,3,0,2000,1179.9,2000,1966.5
10614,0,0,25,1,2,4,13,67,66,1,34998,14105.3,8264,16378.77
10615,0,1,37,1,2,4,8,64,60,4,13225,1898.31,3400,5951.88
10616,1,1,29,3,2,2,5,48,21,24,18123,0,10000,13311.6
10617,0,1,36,1,2,2,0,0,0,0,0,0,0,0
10618,0,1,38,2,2,3,6,29,26,3,29080,4308.47,12000,12884.83
10619,0,1,28,1,2,3,5,18,18,0,8890,0,2000,2283.72
10620,0,1,20,2,2,3,1,5,5,0,4250,3098.41,4250,5779.05
10621,0,1,26,1,2,4,8,37,34,2,22566,5792.27,5526,8153.83
10622,0,1,30,2,1,2,21,185,183,2,83132,14755.36,15000,36377.16
10623,0,1,24,1,2,2,2,2,2,0,2513,3130.6,2013,589.92
10624,0,1,28,1,2,3,17,113,109,2,38196,6540.6,3700,14739.43
10625,0,1,31,1,2,3,14,67,66,1,30117,5693.62,7000,8883.81
10626,0,1,26,3,2,2,2,2,2,0,5000,4418.24,4000,5045.52
10627,0,1,19,1,2,3,1,8,0,8,1250,533.16,1250,1709.55
10628,0,0,26,1,2,3,1,2,2,0,5400,6119.9,5400,7343.88
10629,0,1,26,1,2,2,3,36,35,1,6314,0,3000,3530.6
10630,0,1,32,3,2,2,0,0,0,0,0,0,0,0
10631,1,1,23,1,2,2,2,11,9,0,1200,0,700,741.36
10632,0,1,22,1,2,2,0,0,0,0,0,0,0,0
10633,0,1,27,1,2,3,5,18,18,0,5300,1255.17,2000,3108.95
10634,0,1,43,2,2,4,1,1,1,0,1500,0,1500,2039.88
10635,0,0,27,1,0,3,7,63,63,0,12428,2766.7,4025,6350.52
10636,0,1,26,1,2,3,7,35,35,0,17764,5943.35,8500,10167.48
10637,0,1,29,1,2,3,1,6,2,4,5000,0,5000,5714.46
10638,0,1,43,1,2,3,6,36,32,3,19076,3130.34,4000,5071.44
10639,0,1,25,2,1,3,11,84,84,0,22718,5025.11,3960,12745.49
10640,0,1,27,1,2,3,1,4,4,0,4000,3478.88,4000,5439.96
10641,0,1,18,1,2,3,1,4,4,0,750,0,750,1019.89
10642,0,1,31,1,2,3,2,12,11,1,4500,0,3400,3951.84
10643,0,1,24,3,2,3,1,6,4,2,11500,0,11500,12829.05
10644,0,1,30,1,2,3,2,6,6,0,3020,0,1520,1781.04
10645,0,1,28,1,2,3,0,0,0,0,0,0,0,0
10646,1,1,22,1,2,3,1,12,2,9,4200,0,4200,5034.84
10647,0,1,23,1,2,3,10,19,19,0,12410,0,1750,2913.33
10648,0,1,28,1,2,4,5,18,17,1,14247,2919.88,5500,7207.3
10649,0,1,32,1,2,3,9,69,69,0,36676,8566.79,6000,15126.31
10650,0,1,26,1,2,3,0,0,0,0,0,0,0,0
10651,0,1,31,2,2,3,15,101,95,6,67586,11294.62,8500,20638.35
10652,0,1,34,1,2,4,16,89,71,18,43559,9313.67,10000,13955.73
10653,0,1,28,1,2,4,1,3,2,1,1250,0,1250,1464.66
10654,0,1,20,1,2,2,1,4,4,0,700,0,700,825.84
10655,0,0,29,1,2,3,3,18,18,0,4046,0,2500,3513.86
10656,0,1,21,1,2,3,0,0,0,0,0,0,0,0
10657,0,1,36,1,2,4,1,1,1,0,3000,0,3000,3546.96
